"","el_time","x","y","pupil","Unix_time","subject","item","task"
"57",2138819,140.8,499.4,1329,1747743278840,27,29,"sentence_DC"
"58",2138820,140.6,499.4,1330,1747743278841,27,29,"sentence_DC"
"59",2138821,140.4,498.9,1330,1747743278842,27,29,"sentence_DC"
"60",2138822,140.3,498.4,1332,1747743278843,27,29,"sentence_DC"
"61",2138823,140.2,498,1332,1747743278844,27,29,"sentence_DC"
"62",2138824,140.3,498,1334,1747743278845,27,29,"sentence_DC"
"63",2138825,140.3,498,1335,1747743278846,27,29,"sentence_DC"
"64",2138826,140.3,497.5,1337,1747743278847,27,29,"sentence_DC"
"65",2138827,140.3,497.1,1338,1747743278848,27,29,"sentence_DC"
"66",2138828,140.2,496.6,1338,1747743278849,27,29,"sentence_DC"
"67",2138829,140,496.6,1336,1747743278850,27,29,"sentence_DC"
"68",2138830,139.6,496,1332,1747743278851,27,29,"sentence_DC"
"69",2138831,139.3,495.4,1329,1747743278852,27,29,"sentence_DC"
"70",2138832,139.5,495.9,1326,1747743278853,27,29,"sentence_DC"
"71",2138833,139.9,497.4,1325,1747743278854,27,29,"sentence_DC"
"72",2138834,140.4,498.8,1325,1747743278855,27,29,"sentence_DC"
"73",2138835,140.4,499.1,1329,1747743278856,27,29,"sentence_DC"
"74",2138836,140.8,498.9,1332,1747743278857,27,29,"sentence_DC"
"75",2138837,141.5,498.5,1337,1747743278858,27,29,"sentence_DC"
"76",2138838,142.5,498.4,1339,1747743278859,27,29,"sentence_DC"
"77",2138839,143.2,498.4,1340,1747743278860,27,29,"sentence_DC"
"78",2138840,143.1,498.6,1342,1747743278861,27,29,"sentence_DC"
"79",2138841,142.7,498.6,1343,1747743278862,27,29,"sentence_DC"
"80",2138842,142.3,498.1,1344,1747743278863,27,29,"sentence_DC"
"81",2138843,142.3,497.7,1345,1747743278864,27,29,"sentence_DC"
"82",2138844,142.5,497.3,1346,1747743278865,27,29,"sentence_DC"
"83",2138845,142.6,497.4,1347,1747743278866,27,29,"sentence_DC"
"84",2138846,142.8,497.5,1345,1747743278867,27,29,"sentence_DC"
"85",2138847,142.8,497.6,1343,1747743278868,27,29,"sentence_DC"
"86",2138848,142.9,497.3,1340,1747743278869,27,29,"sentence_DC"
"87",2138849,142.9,497.2,1340,1747743278870,27,29,"sentence_DC"
"88",2138850,143.6,497.1,1341,1747743278871,27,29,"sentence_DC"
"89",2138851,144.4,497.4,1344,1747743278872,27,29,"sentence_DC"
"90",2138852,144.7,497.4,1346,1747743278873,27,29,"sentence_DC"
"91",2138853,144.3,497.4,1347,1747743278874,27,29,"sentence_DC"
"92",2138854,144.3,497.2,1346,1747743278875,27,29,"sentence_DC"
"93",2138855,144.8,496.9,1346,1747743278876,27,29,"sentence_DC"
"94",2138856,145.1,496.5,1346,1747743278877,27,29,"sentence_DC"
"95",2138857,144.9,497,1347,1747743278878,27,29,"sentence_DC"
"96",2138858,144.6,497.7,1348,1747743278879,27,29,"sentence_DC"
"97",2138859,144.6,498.5,1348,1747743278880,27,29,"sentence_DC"
"98",2138860,144.5,498.5,1350,1747743278881,27,29,"sentence_DC"
"99",2138861,144.6,498.6,1352,1747743278882,27,29,"sentence_DC"
"100",2138862,144.6,498.6,1354,1747743278883,27,29,"sentence_DC"
"101",2138863,144.7,498.1,1355,1747743278884,27,29,"sentence_DC"
"102",2138864,144.8,497.7,1352,1747743278885,27,29,"sentence_DC"
"103",2138865,145,497,1350,1747743278886,27,29,"sentence_DC"
"104",2138866,145.1,496.8,1347,1747743278887,27,29,"sentence_DC"
"105",2138867,145.1,497.5,1347,1747743278888,27,29,"sentence_DC"
"106",2138868,145,498.4,1347,1747743278889,27,29,"sentence_DC"
"107",2138869,145,499.3,1346,1747743278890,27,29,"sentence_DC"
"108",2138870,145,499.3,1346,1747743278891,27,29,"sentence_DC"
"109",2138871,145,499.2,1346,1747743278892,27,29,"sentence_DC"
"110",2138872,145,499.2,1350,1747743278893,27,29,"sentence_DC"
"111",2138873,145,499.2,1353,1747743278894,27,29,"sentence_DC"
"112",2138874,144.8,499.2,1357,1747743278895,27,29,"sentence_DC"
"113",2138875,144.5,499,1357,1747743278896,27,29,"sentence_DC"
"114",2138876,144.6,498.9,1355,1747743278897,27,29,"sentence_DC"
"115",2138877,145,498.9,1352,1747743278898,27,29,"sentence_DC"
"116",2138878,145.3,499.1,1353,1747743278899,27,29,"sentence_DC"
"117",2138879,145.1,499.1,1356,1747743278900,27,29,"sentence_DC"
"118",2138880,144.9,500,1358,1747743278901,27,29,"sentence_DC"
"119",2138881,144.8,500.9,1358,1747743278902,27,29,"sentence_DC"
"120",2138882,144.7,501.5,1359,1747743278903,27,29,"sentence_DC"
"121",2138883,144.8,501.1,1358,1747743278904,27,29,"sentence_DC"
"122",2138884,144.8,500.7,1358,1747743278905,27,29,"sentence_DC"
"123",2138885,145,500.3,1359,1747743278906,27,29,"sentence_DC"
"124",2138886,145.1,500.1,1361,1747743278907,27,29,"sentence_DC"
"125",2138887,145,499.8,1364,1747743278908,27,29,"sentence_DC"
"126",2138888,144.8,499.7,1365,1747743278909,27,29,"sentence_DC"
"127",2138889,144.6,500.3,1365,1747743278910,27,29,"sentence_DC"
"128",2138890,144.6,500.9,1365,1747743278911,27,29,"sentence_DC"
"129",2138891,144.6,501.5,1365,1747743278912,27,29,"sentence_DC"
"130",2138892,144.7,501.5,1365,1747743278913,27,29,"sentence_DC"
"131",2138893,144.7,501.4,1364,1747743278914,27,29,"sentence_DC"
"132",2138894,144.7,501.4,1364,1747743278915,27,29,"sentence_DC"
"133",2138895,144.7,501.4,1363,1747743278916,27,29,"sentence_DC"
"134",2138896,144.4,501.4,1364,1747743278917,27,29,"sentence_DC"
"135",2138897,144.1,501.4,1366,1747743278918,27,29,"sentence_DC"
"136",2138898,143.8,502.2,1368,1747743278919,27,29,"sentence_DC"
"137",2138899,144.1,503.1,1368,1747743278920,27,29,"sentence_DC"
"138",2138900,144.4,504.1,1367,1747743278921,27,29,"sentence_DC"
"139",2138901,144.7,504.3,1367,1747743278922,27,29,"sentence_DC"
"140",2138902,144.7,504,1369,1747743278923,27,29,"sentence_DC"
"141",2138903,144.6,503.6,1372,1747743278924,27,29,"sentence_DC"
"142",2138904,144.7,503.1,1375,1747743278925,27,29,"sentence_DC"
"143",2138905,144.7,503.1,1376,1747743278926,27,29,"sentence_DC"
"144",2138906,144.4,503.6,1376,1747743278927,27,29,"sentence_DC"
"145",2138907,144.2,504,1376,1747743278928,27,29,"sentence_DC"
"146",2138908,144,503.8,1375,1747743278929,27,29,"sentence_DC"
"147",2138909,144.1,503.1,1376,1747743278930,27,29,"sentence_DC"
"148",2138910,144.1,502.7,1377,1747743278931,27,29,"sentence_DC"
"149",2138911,144,503.1,1379,1747743278932,27,29,"sentence_DC"
"150",2138912,143.4,503.4,1379,1747743278933,27,29,"sentence_DC"
"151",2138913,142.7,503.3,1379,1747743278934,27,29,"sentence_DC"
"152",2138914,142,503.1,1379,1747743278935,27,29,"sentence_DC"
"153",2138915,142.1,503,1379,1747743278936,27,29,"sentence_DC"
"154",2138916,142.3,502.7,1380,1747743278937,27,29,"sentence_DC"
"155",2138917,142.5,502.3,1382,1747743278938,27,29,"sentence_DC"
"156",2138918,142.7,502.1,1383,1747743278939,27,29,"sentence_DC"
"157",2138919,142.7,502.4,1385,1747743278940,27,29,"sentence_DC"
"158",2138920,142.9,502.7,1384,1747743278941,27,29,"sentence_DC"
"159",2138921,143.1,503,1383,1747743278942,27,29,"sentence_DC"
"160",2138922,142.9,503.4,1382,1747743278943,27,29,"sentence_DC"
"161",2138923,142.5,503.8,1383,1747743278944,27,29,"sentence_DC"
"162",2138924,142.1,504,1383,1747743278945,27,29,"sentence_DC"
"163",2138925,142.1,504.2,1384,1747743278946,27,29,"sentence_DC"
"164",2138926,142,504.4,1385,1747743278947,27,29,"sentence_DC"
"165",2138927,141.5,504.6,1386,1747743278948,27,29,"sentence_DC"
"166",2138928,140.9,504.6,1387,1747743278949,27,29,"sentence_DC"
"167",2138929,140.4,504.4,1388,1747743278950,27,29,"sentence_DC"
"168",2138930,140.4,504.2,1389,1747743278951,27,29,"sentence_DC"
"169",2138931,140.5,503.8,1390,1747743278952,27,29,"sentence_DC"
"170",2138932,140.5,503.4,1390,1747743278953,27,29,"sentence_DC"
"171",2138933,140.4,503,1390,1747743278954,27,29,"sentence_DC"
"172",2138934,140.3,502.7,1390,1747743278955,27,29,"sentence_DC"
"173",2138935,140.3,502.7,1389,1747743278956,27,29,"sentence_DC"
"174",2138936,140.7,502.6,1387,1747743278957,27,29,"sentence_DC"
"175",2138937,141,502.5,1386,1747743278958,27,29,"sentence_DC"
"176",2138938,141.7,502.5,1386,1747743278959,27,29,"sentence_DC"
"177",2138939,143.3,502.8,1387,1747743278960,27,29,"sentence_DC"
"178",2138940,147.6,503.3,1390,1747743278961,27,29,"sentence_DC"
"179",2138941,154.2,502.4,1393,1747743278962,27,29,"sentence_DC"
"180",2138942,162.3,500.4,1394,1747743278963,27,29,"sentence_DC"
"181",2138943,172,498.6,1394,1747743278964,27,29,"sentence_DC"
"182",2138944,184.9,498.5,1397,1747743278965,27,29,"sentence_DC"
"183",2138945,202.1,498.2,1400,1747743278966,27,29,"sentence_DC"
"184",2138946,221.2,498.1,1402,1747743278967,27,29,"sentence_DC"
"185",2138947,241.4,498.6,1402,1747743278968,27,29,"sentence_DC"
"186",2138948,260.7,500.2,1402,1747743278969,27,29,"sentence_DC"
"187",2138949,279.2,501.8,1403,1747743278970,27,29,"sentence_DC"
"188",2138950,296.6,502.7,1403,1747743278971,27,29,"sentence_DC"
"189",2138951,312.9,502.2,1400,1747743278972,27,29,"sentence_DC"
"190",2138952,328.6,500.7,1397,1747743278973,27,29,"sentence_DC"
"191",2138953,345.9,499,1397,1747743278974,27,29,"sentence_DC"
"192",2138954,363.3,497.5,1399,1747743278975,27,29,"sentence_DC"
"193",2138955,380.3,495.8,1404,1747743278976,27,29,"sentence_DC"
"194",2138956,393.3,492.1,1408,1747743278977,27,29,"sentence_DC"
"195",2138957,406,489.3,1413,1747743278978,27,29,"sentence_DC"
"196",2138958,419.9,486.9,1415,1747743278979,27,29,"sentence_DC"
"197",2138959,433.7,485.2,1413,1747743278980,27,29,"sentence_DC"
"198",2138960,446.7,483.5,1410,1747743278981,27,29,"sentence_DC"
"199",2138961,457.9,482.4,1409,1747743278982,27,29,"sentence_DC"
"200",2138962,469.8,483.4,1411,1747743278983,27,29,"sentence_DC"
"201",2138963,481.5,484.9,1413,1747743278984,27,29,"sentence_DC"
"202",2138964,492.4,486.3,1410,1747743278985,27,29,"sentence_DC"
"203",2138965,501.9,487,1403,1747743278986,27,29,"sentence_DC"
"204",2138966,510.6,489.4,1396,1747743278987,27,29,"sentence_DC"
"205",2138967,520.2,493.2,1392,1747743278988,27,29,"sentence_DC"
"206",2138968,530.8,497,1393,1747743278989,27,29,"sentence_DC"
"207",2138969,540.4,498.5,1394,1747743278990,27,29,"sentence_DC"
"208",2138970,547.5,498.5,1396,1747743278991,27,29,"sentence_DC"
"209",2138971,553.3,498.5,1398,1747743278992,27,29,"sentence_DC"
"210",2138972,558.8,499.2,1398,1747743278993,27,29,"sentence_DC"
"211",2138973,565.4,500.6,1400,1747743278994,27,29,"sentence_DC"
"212",2138974,572,502,1402,1747743278995,27,29,"sentence_DC"
"213",2138975,578.6,502.6,1408,1747743278996,27,29,"sentence_DC"
"214",2138976,584.2,502,1411,1747743278997,27,29,"sentence_DC"
"215",2138977,587.6,500.4,1413,1747743278998,27,29,"sentence_DC"
"216",2138978,589.1,498.8,1411,1747743278999,27,29,"sentence_DC"
"217",2138979,589.2,497.4,1409,1747743279000,27,29,"sentence_DC"
"218",2138980,587.9,496.3,1408,1747743279001,27,29,"sentence_DC"
"219",2138981,585.5,494.7,1408,1747743279002,27,29,"sentence_DC"
"220",2138982,582.3,493.4,1410,1747743279003,27,29,"sentence_DC"
"221",2138983,579.4,492.5,1411,1747743279004,27,29,"sentence_DC"
"222",2138984,576.7,492.2,1411,1747743279005,27,29,"sentence_DC"
"223",2138985,574.3,491.8,1409,1747743279006,27,29,"sentence_DC"
"224",2138986,572.1,491.6,1409,1747743279007,27,29,"sentence_DC"
"225",2138987,570.6,491.7,1409,1747743279008,27,29,"sentence_DC"
"226",2138988,569.7,492.3,1410,1747743279009,27,29,"sentence_DC"
"227",2138989,570.2,492.9,1411,1747743279010,27,29,"sentence_DC"
"228",2138990,571.2,493,1412,1747743279011,27,29,"sentence_DC"
"229",2138991,573.3,492.6,1413,1747743279012,27,29,"sentence_DC"
"230",2138992,575.6,492.2,1414,1747743279013,27,29,"sentence_DC"
"231",2138993,577.7,492.1,1414,1747743279014,27,29,"sentence_DC"
"232",2138994,578.8,492.1,1415,1747743279015,27,29,"sentence_DC"
"233",2138995,579.7,492.7,1416,1747743279016,27,29,"sentence_DC"
"234",2138996,580.9,493.3,1416,1747743279017,27,29,"sentence_DC"
"235",2138997,582.2,493.9,1417,1747743279018,27,29,"sentence_DC"
"236",2138998,582.9,493.9,1418,1747743279019,27,29,"sentence_DC"
"237",2138999,583.2,493.9,1419,1747743279020,27,29,"sentence_DC"
"238",2139000,583.4,493.4,1420,1747743279021,27,29,"sentence_DC"
"239",2139001,583.9,493,1422,1747743279022,27,29,"sentence_DC"
"240",2139002,584.3,492.8,1423,1747743279023,27,29,"sentence_DC"
"241",2139003,584.7,493.1,1422,1747743279024,27,29,"sentence_DC"
"242",2139004,584.7,493.3,1422,1747743279025,27,29,"sentence_DC"
"243",2139005,583.8,493.5,1423,1747743279026,27,29,"sentence_DC"
"244",2139006,583,493.6,1424,1747743279027,27,29,"sentence_DC"
"245",2139007,582.1,493.2,1424,1747743279028,27,29,"sentence_DC"
"246",2139008,582.1,492.7,1425,1747743279029,27,29,"sentence_DC"
"247",2139009,582.8,492.2,1426,1747743279030,27,29,"sentence_DC"
"248",2139010,583.5,492.4,1427,1747743279031,27,29,"sentence_DC"
"249",2139011,583.8,492.6,1427,1747743279032,27,29,"sentence_DC"
"250",2139012,583.3,492.1,1428,1747743279033,27,29,"sentence_DC"
"251",2139013,582.7,491.5,1429,1747743279034,27,29,"sentence_DC"
"252",2139014,582.5,490.8,1430,1747743279035,27,29,"sentence_DC"
"253",2139015,582.5,491,1431,1747743279036,27,29,"sentence_DC"
"254",2139016,582.5,491.2,1434,1747743279037,27,29,"sentence_DC"
"255",2139017,582.5,491.3,1436,1747743279038,27,29,"sentence_DC"
"256",2139018,582.5,491.4,1439,1747743279039,27,29,"sentence_DC"
"257",2139019,582.6,491.4,1439,1747743279040,27,29,"sentence_DC"
"258",2139020,582.7,491.4,1439,1747743279041,27,29,"sentence_DC"
"259",2139021,582.8,491.4,1435,1747743279042,27,29,"sentence_DC"
"260",2139022,582.7,491.4,1432,1747743279043,27,29,"sentence_DC"
"261",2139023,582.2,491.4,1432,1747743279044,27,29,"sentence_DC"
"262",2139024,581.7,491.4,1437,1747743279045,27,29,"sentence_DC"
"263",2139025,581,491.9,1442,1747743279046,27,29,"sentence_DC"
"264",2139026,580.7,492.3,1443,1747743279047,27,29,"sentence_DC"
"265",2139027,580.5,491.7,1443,1747743279048,27,29,"sentence_DC"
"266",2139028,580.5,490.6,1441,1747743279049,27,29,"sentence_DC"
"267",2139029,580.5,489.6,1440,1747743279050,27,29,"sentence_DC"
"268",2139030,580.5,489.7,1439,1747743279051,27,29,"sentence_DC"
"269",2139031,580.9,489.7,1441,1747743279052,27,29,"sentence_DC"
"270",2139032,581.6,489.6,1443,1747743279053,27,29,"sentence_DC"
"271",2139033,582.5,489.6,1445,1747743279054,27,29,"sentence_DC"
"272",2139034,582.9,489.6,1446,1747743279055,27,29,"sentence_DC"
"273",2139035,583,489.4,1446,1747743279056,27,29,"sentence_DC"
"274",2139036,583,489.2,1446,1747743279057,27,29,"sentence_DC"
"275",2139037,583,489.2,1446,1747743279058,27,29,"sentence_DC"
"276",2139038,583,489.6,1447,1747743279059,27,29,"sentence_DC"
"277",2139039,583.2,490.1,1448,1747743279060,27,29,"sentence_DC"
"278",2139040,583.3,490.3,1447,1747743279061,27,29,"sentence_DC"
"279",2139041,582.9,490.6,1446,1747743279062,27,29,"sentence_DC"
"280",2139042,582.4,490.9,1444,1747743279063,27,29,"sentence_DC"
"281",2139043,581.9,491.2,1445,1747743279064,27,29,"sentence_DC"
"282",2139044,582,491.2,1447,1747743279065,27,29,"sentence_DC"
"283",2139045,582,491.2,1449,1747743279066,27,29,"sentence_DC"
"284",2139046,582,491.3,1450,1747743279067,27,29,"sentence_DC"
"285",2139047,581.9,491.4,1450,1747743279068,27,29,"sentence_DC"
"286",2139048,582.6,491.8,1450,1747743279069,27,29,"sentence_DC"
"287",2139049,583.3,492.1,1450,1747743279070,27,29,"sentence_DC"
"288",2139050,584.1,492.4,1450,1747743279071,27,29,"sentence_DC"
"289",2139051,584.2,492.1,1450,1747743279072,27,29,"sentence_DC"
"290",2139052,583.7,491.7,1452,1747743279073,27,29,"sentence_DC"
"291",2139053,583,491.7,1454,1747743279074,27,29,"sentence_DC"
"292",2139054,582.4,491.8,1456,1747743279075,27,29,"sentence_DC"
"293",2139055,582.5,491.7,1457,1747743279076,27,29,"sentence_DC"
"294",2139056,582.6,491.4,1457,1747743279077,27,29,"sentence_DC"
"295",2139057,582.6,491.5,1459,1747743279078,27,29,"sentence_DC"
"296",2139058,583.3,491.7,1460,1747743279079,27,29,"sentence_DC"
"297",2139059,584,491.9,1460,1747743279080,27,29,"sentence_DC"
"298",2139060,584.8,491.8,1458,1747743279081,27,29,"sentence_DC"
"299",2139061,584.9,492.2,1459,1747743279082,27,29,"sentence_DC"
"300",2139062,585.1,492.6,1462,1747743279083,27,29,"sentence_DC"
"301",2139063,585.3,492.9,1463,1747743279084,27,29,"sentence_DC"
"302",2139064,585.6,492.7,1464,1747743279085,27,29,"sentence_DC"
"303",2139065,585.8,492.6,1464,1747743279086,27,29,"sentence_DC"
"304",2139066,585.9,492.6,1465,1747743279087,27,29,"sentence_DC"
"305",2139067,585.7,492.5,1466,1747743279088,27,29,"sentence_DC"
"306",2139068,585.8,492.3,1467,1747743279089,27,29,"sentence_DC"
"307",2139069,585.9,492.1,1467,1747743279090,27,29,"sentence_DC"
"308",2139070,586.1,491.2,1468,1747743279091,27,29,"sentence_DC"
"309",2139071,586.5,490.4,1468,1747743279092,27,29,"sentence_DC"
"310",2139072,586.8,489.7,1467,1747743279093,27,29,"sentence_DC"
"311",2139073,587,489.7,1467,1747743279094,27,29,"sentence_DC"
"312",2139074,586.5,489.8,1468,1747743279095,27,29,"sentence_DC"
"313",2139075,586,489.6,1469,1747743279096,27,29,"sentence_DC"
"314",2139076,585.4,489.4,1469,1747743279097,27,29,"sentence_DC"
"315",2139077,585.5,489.1,1470,1747743279098,27,29,"sentence_DC"
"316",2139078,585.5,489.1,1472,1747743279099,27,29,"sentence_DC"
"317",2139079,585.4,489.8,1473,1747743279100,27,29,"sentence_DC"
"318",2139080,585.2,490.5,1473,1747743279101,27,29,"sentence_DC"
"319",2139081,585.5,490.8,1473,1747743279102,27,29,"sentence_DC"
"320",2139082,585.9,490.5,1471,1747743279103,27,29,"sentence_DC"
"321",2139083,586.2,490.3,1469,1747743279104,27,29,"sentence_DC"
"322",2139084,586.2,490.3,1468,1747743279105,27,29,"sentence_DC"
"323",2139085,586.4,489.7,1468,1747743279106,27,29,"sentence_DC"
"324",2139086,586.7,489,1471,1747743279107,27,29,"sentence_DC"
"325",2139087,586.9,488.6,1475,1747743279108,27,29,"sentence_DC"
"326",2139088,587,488.9,1479,1747743279109,27,29,"sentence_DC"
"327",2139089,587.1,488.8,1479,1747743279110,27,29,"sentence_DC"
"328",2139090,587.2,488.2,1479,1747743279111,27,29,"sentence_DC"
"329",2139091,587.2,487.5,1478,1747743279112,27,29,"sentence_DC"
"330",2139092,587,487.2,1476,1747743279113,27,29,"sentence_DC"
"331",2139093,587,487.1,1475,1747743279114,27,29,"sentence_DC"
"332",2139094,587.2,487,1476,1747743279115,27,29,"sentence_DC"
"333",2139095,587.3,486.9,1478,1747743279116,27,29,"sentence_DC"
"334",2139096,587.2,486.8,1479,1747743279117,27,29,"sentence_DC"
"335",2139097,587,486.8,1478,1747743279118,27,29,"sentence_DC"
"336",2139098,587,487,1476,1747743279119,27,29,"sentence_DC"
"337",2139099,587.6,487.7,1473,1747743279120,27,29,"sentence_DC"
"338",2139100,588.2,488.3,1475,1747743279121,27,29,"sentence_DC"
"339",2139101,589.1,488.8,1478,1747743279122,27,29,"sentence_DC"
"340",2139102,589.3,489,1480,1747743279123,27,29,"sentence_DC"
"341",2139103,589.5,489.5,1480,1747743279124,27,29,"sentence_DC"
"342",2139104,589.5,490,1479,1747743279125,27,29,"sentence_DC"
"343",2139105,589.4,490,1479,1747743279126,27,29,"sentence_DC"
"344",2139106,589.2,489.5,1479,1747743279127,27,29,"sentence_DC"
"345",2139107,588.7,488.5,1479,1747743279128,27,29,"sentence_DC"
"346",2139108,588.3,487.9,1480,1747743279129,27,29,"sentence_DC"
"347",2139109,588.1,488.4,1482,1747743279130,27,29,"sentence_DC"
"348",2139110,588.4,489.2,1485,1747743279131,27,29,"sentence_DC"
"349",2139111,588.9,490.1,1487,1747743279132,27,29,"sentence_DC"
"350",2139112,589.2,490.1,1487,1747743279133,27,29,"sentence_DC"
"351",2139113,588.7,490.3,1486,1747743279134,27,29,"sentence_DC"
"352",2139114,588,490.7,1488,1747743279135,27,29,"sentence_DC"
"353",2139115,587.5,491.1,1492,1747743279136,27,29,"sentence_DC"
"354",2139116,587.8,491.4,1496,1747743279137,27,29,"sentence_DC"
"355",2139117,588,491.6,1495,1747743279138,27,29,"sentence_DC"
"356",2139118,588.6,491.8,1495,1747743279139,27,29,"sentence_DC"
"357",2139119,589.5,492,1496,1747743279140,27,29,"sentence_DC"
"358",2139120,590.4,492.1,1496,1747743279141,27,29,"sentence_DC"
"359",2139121,590,492.2,1497,1747743279142,27,29,"sentence_DC"
"360",2139122,589.3,492.2,1497,1747743279143,27,29,"sentence_DC"
"361",2139123,588.8,492.1,1498,1747743279144,27,29,"sentence_DC"
"362",2139124,588.9,492,1498,1747743279145,27,29,"sentence_DC"
"363",2139125,588.7,491.9,1499,1747743279146,27,29,"sentence_DC"
"364",2139126,588.5,491.8,1498,1747743279147,27,29,"sentence_DC"
"365",2139127,588.1,491.8,1496,1747743279148,27,29,"sentence_DC"
"366",2139128,588,491.8,1494,1747743279149,27,29,"sentence_DC"
"367",2139129,588.2,491.5,1494,1747743279150,27,29,"sentence_DC"
"368",2139130,588.8,490.8,1495,1747743279151,27,29,"sentence_DC"
"369",2139131,589.6,490.2,1498,1747743279152,27,29,"sentence_DC"
"370",2139132,591.2,490.1,1499,1747743279153,27,29,"sentence_DC"
"371",2139133,592.9,490.3,1501,1747743279154,27,29,"sentence_DC"
"372",2139134,596.9,490.6,1502,1747743279155,27,29,"sentence_DC"
"373",2139135,602.4,491.1,1502,1747743279156,27,29,"sentence_DC"
"374",2139136,613.1,491.8,1505,1747743279157,27,29,"sentence_DC"
"375",2139137,625.9,493.2,1508,1747743279158,27,29,"sentence_DC"
"376",2139138,642.4,494.1,1510,1747743279159,27,29,"sentence_DC"
"377",2139139,660,494.7,1510,1747743279160,27,29,"sentence_DC"
"378",2139140,680.5,496.1,1514,1747743279161,27,29,"sentence_DC"
"379",2139141,702.9,497.5,1518,1747743279162,27,29,"sentence_DC"
"380",2139142,726.1,499.1,1523,1747743279163,27,29,"sentence_DC"
"381",2139143,748.6,499.3,1523,1747743279164,27,29,"sentence_DC"
