"","el_time","x","y","pupil","Unix_time","subject","item","task"
"64",4112164,NA,NA,0,1748344588077,29,31,"sentence_DC"
"65",4112165,NA,NA,0,1748344588078,29,31,"sentence_DC"
"66",4112166,NA,NA,0,1748344588079,29,31,"sentence_DC"
"67",4112167,NA,NA,0,1748344588080,29,31,"sentence_DC"
"68",4112168,NA,NA,0,1748344588081,29,31,"sentence_DC"
"69",4112169,NA,NA,0,1748344588082,29,31,"sentence_DC"
"70",4112170,NA,NA,0,1748344588083,29,31,"sentence_DC"
"71",4112171,NA,NA,0,1748344588084,29,31,"sentence_DC"
"72",4112172,NA,NA,0,1748344588085,29,31,"sentence_DC"
"73",4112173,NA,NA,0,1748344588086,29,31,"sentence_DC"
"74",4112174,NA,NA,0,1748344588087,29,31,"sentence_DC"
"75",4112175,NA,NA,0,1748344588088,29,31,"sentence_DC"
"76",4112176,NA,NA,0,1748344588089,29,31,"sentence_DC"
"77",4112177,NA,NA,0,1748344588090,29,31,"sentence_DC"
"78",4112178,NA,NA,0,1748344588091,29,31,"sentence_DC"
"79",4112179,NA,NA,0,1748344588092,29,31,"sentence_DC"
"80",4112180,NA,NA,0,1748344588093,29,31,"sentence_DC"
"81",4112181,NA,NA,0,1748344588094,29,31,"sentence_DC"
"82",4112182,NA,NA,0,1748344588095,29,31,"sentence_DC"
"83",4112183,NA,NA,0,1748344588096,29,31,"sentence_DC"
"84",4112184,NA,NA,0,1748344588097,29,31,"sentence_DC"
"85",4112185,NA,NA,0,1748344588098,29,31,"sentence_DC"
"86",4112186,NA,NA,0,1748344588099,29,31,"sentence_DC"
"87",4112187,NA,NA,0,1748344588100,29,31,"sentence_DC"
"88",4112188,NA,NA,0,1748344588101,29,31,"sentence_DC"
"89",4112189,NA,NA,0,1748344588102,29,31,"sentence_DC"
"90",4112190,NA,NA,0,1748344588103,29,31,"sentence_DC"
"91",4112191,NA,NA,0,1748344588104,29,31,"sentence_DC"
"92",4112192,NA,NA,0,1748344588105,29,31,"sentence_DC"
"93",4112193,NA,NA,0,1748344588106,29,31,"sentence_DC"
"94",4112194,NA,NA,0,1748344588107,29,31,"sentence_DC"
"95",4112195,NA,NA,0,1748344588108,29,31,"sentence_DC"
"96",4112196,NA,NA,0,1748344588109,29,31,"sentence_DC"
"97",4112197,NA,NA,0,1748344588110,29,31,"sentence_DC"
"98",4112198,NA,NA,0,1748344588111,29,31,"sentence_DC"
"99",4112199,NA,NA,0,1748344588112,29,31,"sentence_DC"
"100",4112200,NA,NA,0,1748344588113,29,31,"sentence_DC"
"101",4112201,NA,NA,0,1748344588114,29,31,"sentence_DC"
"102",4112202,NA,NA,0,1748344588115,29,31,"sentence_DC"
"103",4112203,NA,NA,0,1748344588116,29,31,"sentence_DC"
"104",4112204,NA,NA,0,1748344588117,29,31,"sentence_DC"
"105",4112205,NA,NA,0,1748344588118,29,31,"sentence_DC"
"106",4112206,NA,NA,0,1748344588119,29,31,"sentence_DC"
"107",4112207,NA,NA,0,1748344588120,29,31,"sentence_DC"
"108",4112208,NA,NA,0,1748344588121,29,31,"sentence_DC"
"109",4112209,NA,NA,0,1748344588122,29,31,"sentence_DC"
"110",4112210,NA,NA,0,1748344588123,29,31,"sentence_DC"
"111",4112211,NA,NA,0,1748344588124,29,31,"sentence_DC"
"112",4112212,NA,NA,0,1748344588125,29,31,"sentence_DC"
"113",4112213,NA,NA,0,1748344588126,29,31,"sentence_DC"
"114",4112214,NA,NA,0,1748344588127,29,31,"sentence_DC"
"115",4112215,NA,NA,0,1748344588128,29,31,"sentence_DC"
"116",4112216,NA,NA,0,1748344588129,29,31,"sentence_DC"
"117",4112217,NA,NA,0,1748344588130,29,31,"sentence_DC"
"118",4112218,NA,NA,0,1748344588131,29,31,"sentence_DC"
"119",4112219,NA,NA,0,1748344588132,29,31,"sentence_DC"
"120",4112220,-18.8,981.7,220,1748344588133,29,31,"sentence_DC"
"121",4112221,-18.8,981.7,220,1748344588134,29,31,"sentence_DC"
"122",4112222,-6.4,968.4,235,1748344588135,29,31,"sentence_DC"
"123",4112223,6.6,947.2,261,1748344588136,29,31,"sentence_DC"
"124",4112224,32.6,913.2,299,1748344588137,29,31,"sentence_DC"
"125",4112225,53.4,880.1,336,1748344588138,29,31,"sentence_DC"
"126",4112226,74.4,846.2,372,1748344588139,29,31,"sentence_DC"
"127",4112227,88.2,815.8,405,1748344588140,29,31,"sentence_DC"
"128",4112228,96.5,787.7,438,1748344588141,29,31,"sentence_DC"
"129",4112229,106.6,759.6,471,1748344588142,29,31,"sentence_DC"
"130",4112230,112.5,731.7,505,1748344588143,29,31,"sentence_DC"
"131",4112231,118.2,706.7,532,1748344588144,29,31,"sentence_DC"
"132",4112232,123.3,683,559,1748344588145,29,31,"sentence_DC"
"133",4112233,128.7,659.1,587,1748344588146,29,31,"sentence_DC"
"134",4112234,133.1,633.3,615,1748344588147,29,31,"sentence_DC"
"135",4112235,135.6,606.9,646,1748344588148,29,31,"sentence_DC"
"136",4112236,137.1,582.1,672,1748344588149,29,31,"sentence_DC"
"137",4112237,138.4,560.1,696,1748344588150,29,31,"sentence_DC"
"138",4112238,139.7,537.7,720,1748344588151,29,31,"sentence_DC"
"139",4112239,142.1,517.4,746,1748344588152,29,31,"sentence_DC"
"140",4112240,143,498.1,773,1748344588153,29,31,"sentence_DC"
"141",4112241,143.3,481.1,793,1748344588154,29,31,"sentence_DC"
"142",4112242,142,467.1,810,1748344588155,29,31,"sentence_DC"
"143",4112243,140.5,455.4,821,1748344588156,29,31,"sentence_DC"
"144",4112244,138.8,446.9,830,1748344588157,29,31,"sentence_DC"
"145",4112245,138.6,441.7,836,1748344588158,29,31,"sentence_DC"
"146",4112246,139.1,439,841,1748344588159,29,31,"sentence_DC"
"147",4112247,139.1,440.6,844,1748344588160,29,31,"sentence_DC"
"148",4112248,138.4,445.7,841,1748344588161,29,31,"sentence_DC"
"149",4112249,137.4,452.7,837,1748344588162,29,31,"sentence_DC"
"150",4112250,136.2,460,831,1748344588163,29,31,"sentence_DC"
"151",4112251,134.4,464.8,827,1748344588164,29,31,"sentence_DC"
"152",4112252,132.8,468.7,825,1748344588165,29,31,"sentence_DC"
"153",4112253,131.4,470.7,826,1748344588166,29,31,"sentence_DC"
"154",4112254,130.7,472.6,827,1748344588167,29,31,"sentence_DC"
"155",4112255,129.9,474.5,828,1748344588168,29,31,"sentence_DC"
"156",4112256,129.3,476.1,829,1748344588169,29,31,"sentence_DC"
"157",4112257,128.9,477.3,830,1748344588170,29,31,"sentence_DC"
"158",4112258,128.7,477.6,830,1748344588171,29,31,"sentence_DC"
"159",4112259,128.4,477.9,829,1748344588172,29,31,"sentence_DC"
"160",4112260,128.1,477.9,828,1748344588173,29,31,"sentence_DC"
"161",4112261,127.4,477.9,827,1748344588174,29,31,"sentence_DC"
"162",4112262,126.7,478.2,825,1748344588175,29,31,"sentence_DC"
"163",4112263,125.7,478.6,823,1748344588176,29,31,"sentence_DC"
"164",4112264,125.3,479,822,1748344588177,29,31,"sentence_DC"
"165",4112265,124.1,479,822,1748344588178,29,31,"sentence_DC"
"166",4112266,123.3,479.3,823,1748344588179,29,31,"sentence_DC"
"167",4112267,122.6,479.7,824,1748344588180,29,31,"sentence_DC"
"168",4112268,122.5,479.9,825,1748344588181,29,31,"sentence_DC"
"169",4112269,122.4,479.6,826,1748344588182,29,31,"sentence_DC"
"170",4112270,122.2,479.2,826,1748344588183,29,31,"sentence_DC"
"171",4112271,121.7,478.8,828,1748344588184,29,31,"sentence_DC"
"172",4112272,121.3,478.7,830,1748344588185,29,31,"sentence_DC"
"173",4112273,121,478.6,831,1748344588186,29,31,"sentence_DC"
"174",4112274,121.3,478.6,831,1748344588187,29,31,"sentence_DC"
"175",4112275,121.4,478.7,831,1748344588188,29,31,"sentence_DC"
"176",4112276,121.1,478.8,831,1748344588189,29,31,"sentence_DC"
"177",4112277,120.8,479.1,831,1748344588190,29,31,"sentence_DC"
"178",4112278,120.7,479.4,830,1748344588191,29,31,"sentence_DC"
"179",4112279,120.2,479.6,830,1748344588192,29,31,"sentence_DC"
"180",4112280,119.9,479.7,829,1748344588193,29,31,"sentence_DC"
"181",4112281,119.8,480,830,1748344588194,29,31,"sentence_DC"
"182",4112282,120,480.6,832,1748344588195,29,31,"sentence_DC"
"183",4112283,119.9,481.1,834,1748344588196,29,31,"sentence_DC"
"184",4112284,119.7,481.3,835,1748344588197,29,31,"sentence_DC"
"185",4112285,119.6,481.1,835,1748344588198,29,31,"sentence_DC"
"186",4112286,119.6,480.6,835,1748344588199,29,31,"sentence_DC"
"187",4112287,119.7,480.1,836,1748344588200,29,31,"sentence_DC"
"188",4112288,119.7,479.9,836,1748344588201,29,31,"sentence_DC"
"189",4112289,119.6,479.6,836,1748344588202,29,31,"sentence_DC"
"190",4112290,119.8,479.4,835,1748344588203,29,31,"sentence_DC"
"191",4112291,120.1,479,834,1748344588204,29,31,"sentence_DC"
"192",4112292,120.4,478.9,834,1748344588205,29,31,"sentence_DC"
"193",4112293,120.6,478.9,835,1748344588206,29,31,"sentence_DC"
"194",4112294,120.8,478.9,835,1748344588207,29,31,"sentence_DC"
"195",4112295,121.2,478.9,836,1748344588208,29,31,"sentence_DC"
"196",4112296,121.5,478.6,837,1748344588209,29,31,"sentence_DC"
"197",4112297,121.8,478.4,838,1748344588210,29,31,"sentence_DC"
"198",4112298,121.9,477.6,838,1748344588211,29,31,"sentence_DC"
"199",4112299,122,477.2,838,1748344588212,29,31,"sentence_DC"
"200",4112300,122.4,476.7,838,1748344588213,29,31,"sentence_DC"
"201",4112301,122.7,476.5,838,1748344588214,29,31,"sentence_DC"
"202",4112302,123,476.2,838,1748344588215,29,31,"sentence_DC"
"203",4112303,123,475.7,838,1748344588216,29,31,"sentence_DC"
"204",4112304,123.1,475.1,839,1748344588217,29,31,"sentence_DC"
"205",4112305,123.3,474.6,839,1748344588218,29,31,"sentence_DC"
"206",4112306,123.6,474.4,839,1748344588219,29,31,"sentence_DC"
"207",4112307,124,474.5,839,1748344588220,29,31,"sentence_DC"
"208",4112308,124.2,474.7,841,1748344588221,29,31,"sentence_DC"
"209",4112309,124,474.7,842,1748344588222,29,31,"sentence_DC"
"210",4112310,123.8,474.8,843,1748344588223,29,31,"sentence_DC"
"211",4112311,123.5,474.7,842,1748344588224,29,31,"sentence_DC"
"212",4112312,123.6,474.7,840,1748344588225,29,31,"sentence_DC"
"213",4112313,123.5,474.6,839,1748344588226,29,31,"sentence_DC"
"214",4112314,123.2,474.7,839,1748344588227,29,31,"sentence_DC"
"215",4112315,122.9,475,841,1748344588228,29,31,"sentence_DC"
"216",4112316,122.9,475.3,843,1748344588229,29,31,"sentence_DC"
"217",4112317,123.5,475.6,842,1748344588230,29,31,"sentence_DC"
"218",4112318,124.1,475.4,842,1748344588231,29,31,"sentence_DC"
"219",4112319,124.8,475.1,841,1748344588232,29,31,"sentence_DC"
"220",4112320,125.1,474.9,841,1748344588233,29,31,"sentence_DC"
"221",4112321,125.3,475.1,841,1748344588234,29,31,"sentence_DC"
"222",4112322,125.3,475.7,841,1748344588235,29,31,"sentence_DC"
"223",4112323,125.3,476.1,841,1748344588236,29,31,"sentence_DC"
"224",4112324,125.3,476.5,841,1748344588237,29,31,"sentence_DC"
"225",4112325,125.4,476.5,840,1748344588238,29,31,"sentence_DC"
"226",4112326,125.2,476.9,842,1748344588239,29,31,"sentence_DC"
"227",4112327,125,477.2,844,1748344588240,29,31,"sentence_DC"
"228",4112328,124.8,477.6,847,1748344588241,29,31,"sentence_DC"
"229",4112329,124.9,477.6,847,1748344588242,29,31,"sentence_DC"
"230",4112330,125.1,477.7,845,1748344588243,29,31,"sentence_DC"
"231",4112331,125.4,477.7,844,1748344588244,29,31,"sentence_DC"
"232",4112332,125.9,477.8,843,1748344588245,29,31,"sentence_DC"
"233",4112333,126.1,478,843,1748344588246,29,31,"sentence_DC"
"234",4112334,125.7,478.1,843,1748344588247,29,31,"sentence_DC"
"235",4112335,124.9,478.1,843,1748344588248,29,31,"sentence_DC"
"236",4112336,124.1,478.1,843,1748344588249,29,31,"sentence_DC"
"237",4112337,124.1,477.9,843,1748344588250,29,31,"sentence_DC"
"238",4112338,124.3,477.7,843,1748344588251,29,31,"sentence_DC"
"239",4112339,124.6,477.9,843,1748344588252,29,31,"sentence_DC"
"240",4112340,124.8,478.3,844,1748344588253,29,31,"sentence_DC"
"241",4112341,124.9,478.4,844,1748344588254,29,31,"sentence_DC"
"242",4112342,125,478.2,845,1748344588255,29,31,"sentence_DC"
"243",4112343,125.2,478,845,1748344588256,29,31,"sentence_DC"
"244",4112344,125.3,478,846,1748344588257,29,31,"sentence_DC"
"245",4112345,125.1,478.1,846,1748344588258,29,31,"sentence_DC"
"246",4112346,124.5,478.4,846,1748344588259,29,31,"sentence_DC"
"247",4112347,123.9,478.6,847,1748344588260,29,31,"sentence_DC"
"248",4112348,123.6,478.6,848,1748344588261,29,31,"sentence_DC"
"249",4112349,123.8,478.2,849,1748344588262,29,31,"sentence_DC"
"250",4112350,124.3,477.8,849,1748344588263,29,31,"sentence_DC"
"251",4112351,124.7,477.6,849,1748344588264,29,31,"sentence_DC"
"252",4112352,124.9,477.7,849,1748344588265,29,31,"sentence_DC"
"253",4112353,125.2,477.8,849,1748344588266,29,31,"sentence_DC"
"254",4112354,125.5,477.7,849,1748344588267,29,31,"sentence_DC"
"255",4112355,125.7,477.7,849,1748344588268,29,31,"sentence_DC"
"256",4112356,125.8,477.7,850,1748344588269,29,31,"sentence_DC"
"257",4112357,125.9,477.2,849,1748344588270,29,31,"sentence_DC"
"258",4112358,125.9,476.6,849,1748344588271,29,31,"sentence_DC"
"259",4112359,126.1,476,849,1748344588272,29,31,"sentence_DC"
"260",4112360,126.2,476,849,1748344588273,29,31,"sentence_DC"
"261",4112361,126.4,476.3,849,1748344588274,29,31,"sentence_DC"
"262",4112362,126.6,476.6,849,1748344588275,29,31,"sentence_DC"
"263",4112363,126.5,476.9,850,1748344588276,29,31,"sentence_DC"
"264",4112364,126.2,477,850,1748344588277,29,31,"sentence_DC"
"265",4112365,125.6,477,851,1748344588278,29,31,"sentence_DC"
"266",4112366,125.3,477,851,1748344588279,29,31,"sentence_DC"
"267",4112367,125,477,852,1748344588280,29,31,"sentence_DC"
"268",4112368,124.8,477.4,851,1748344588281,29,31,"sentence_DC"
"269",4112369,124.9,477.9,851,1748344588282,29,31,"sentence_DC"
"270",4112370,125,478.4,851,1748344588283,29,31,"sentence_DC"
"271",4112371,125.4,478.5,850,1748344588284,29,31,"sentence_DC"
"272",4112372,126.1,479.1,850,1748344588285,29,31,"sentence_DC"
"273",4112373,126.6,479.7,851,1748344588286,29,31,"sentence_DC"
"274",4112374,129.2,480.4,853,1748344588287,29,31,"sentence_DC"
"275",4112375,134.2,480.6,854,1748344588288,29,31,"sentence_DC"
"276",4112376,143.3,481.1,853,1748344588289,29,31,"sentence_DC"
"277",4112377,156.8,482.9,856,1748344588290,29,31,"sentence_DC"
"278",4112378,175.9,486.3,863,1748344588291,29,31,"sentence_DC"
"279",4112379,199.7,490,872,1748344588292,29,31,"sentence_DC"
"280",4112380,225.9,493.7,878,1748344588293,29,31,"sentence_DC"
"281",4112381,251.3,496.3,882,1748344588294,29,31,"sentence_DC"
"282",4112382,275.4,498.7,884,1748344588295,29,31,"sentence_DC"
"283",4112383,300.4,502,888,1748344588296,29,31,"sentence_DC"
"284",4112384,325.7,505.3,891,1748344588297,29,31,"sentence_DC"
"285",4112385,352.5,508.1,896,1748344588298,29,31,"sentence_DC"
"286",4112386,377.3,508.7,897,1748344588299,29,31,"sentence_DC"
"287",4112387,402,508.8,898,1748344588300,29,31,"sentence_DC"
"288",4112388,426,509.1,898,1748344588301,29,31,"sentence_DC"
"289",4112389,449.5,508.4,899,1748344588302,29,31,"sentence_DC"
"290",4112390,471.9,507.7,900,1748344588303,29,31,"sentence_DC"
"291",4112391,491.1,507.1,899,1748344588304,29,31,"sentence_DC"
"292",4112392,508.6,507.4,898,1748344588305,29,31,"sentence_DC"
"293",4112393,524.9,507.9,896,1748344588306,29,31,"sentence_DC"
"294",4112394,541.1,508,897,1748344588307,29,31,"sentence_DC"
"295",4112395,557,507.3,898,1748344588308,29,31,"sentence_DC"
"296",4112396,573.2,504.5,898,1748344588309,29,31,"sentence_DC"
"297",4112397,588.8,501.5,897,1748344588310,29,31,"sentence_DC"
"298",4112398,602.9,498.5,895,1748344588311,29,31,"sentence_DC"
"299",4112399,617.1,495.8,894,1748344588312,29,31,"sentence_DC"
"300",4112400,631.5,493.5,892,1748344588313,29,31,"sentence_DC"
"301",4112401,646.6,490.3,891,1748344588314,29,31,"sentence_DC"
"302",4112402,660.7,487.5,888,1748344588315,29,31,"sentence_DC"
"303",4112403,674.3,484.9,886,1748344588316,29,31,"sentence_DC"
"304",4112404,687.7,483.9,884,1748344588317,29,31,"sentence_DC"
"305",4112405,698.9,484.1,883,1748344588318,29,31,"sentence_DC"
"306",4112406,708.8,484.8,883,1748344588319,29,31,"sentence_DC"
"307",4112407,716.1,485.5,884,1748344588320,29,31,"sentence_DC"
"308",4112408,720.8,486.2,885,1748344588321,29,31,"sentence_DC"
"309",4112409,722.3,486.3,886,1748344588322,29,31,"sentence_DC"
"310",4112410,721.7,486.8,886,1748344588323,29,31,"sentence_DC"
"311",4112411,720.5,487.9,885,1748344588324,29,31,"sentence_DC"
"312",4112412,718.3,490.5,885,1748344588325,29,31,"sentence_DC"
"313",4112413,715.6,492.7,884,1748344588326,29,31,"sentence_DC"
"314",4112414,712.2,495.2,886,1748344588327,29,31,"sentence_DC"
"315",4112415,709.1,496.1,887,1748344588328,29,31,"sentence_DC"
"316",4112416,705.9,497.1,889,1748344588329,29,31,"sentence_DC"
"317",4112417,703.5,497.6,889,1748344588330,29,31,"sentence_DC"
"318",4112418,702,498.1,890,1748344588331,29,31,"sentence_DC"
"319",4112419,701.6,498.7,892,1748344588332,29,31,"sentence_DC"
"320",4112420,701.3,497.9,893,1748344588333,29,31,"sentence_DC"
"321",4112421,700.7,497.1,893,1748344588334,29,31,"sentence_DC"
"322",4112422,700.1,496.2,893,1748344588335,29,31,"sentence_DC"
"323",4112423,700.2,496,893,1748344588336,29,31,"sentence_DC"
"324",4112424,700.5,495.7,892,1748344588337,29,31,"sentence_DC"
"325",4112425,701.3,495.8,891,1748344588338,29,31,"sentence_DC"
"326",4112426,701.8,496.4,891,1748344588339,29,31,"sentence_DC"
"327",4112427,702.4,497,890,1748344588340,29,31,"sentence_DC"
"328",4112428,702.5,497.4,890,1748344588341,29,31,"sentence_DC"
"329",4112429,702.7,497.2,891,1748344588342,29,31,"sentence_DC"
"330",4112430,702.9,497.3,891,1748344588343,29,31,"sentence_DC"
"331",4112431,703,497.4,893,1748344588344,29,31,"sentence_DC"
"332",4112432,703.1,497.5,896,1748344588345,29,31,"sentence_DC"
"333",4112433,703.1,497.5,898,1748344588346,29,31,"sentence_DC"
"334",4112434,703.1,497.3,897,1748344588347,29,31,"sentence_DC"
"335",4112435,703.1,497,897,1748344588348,29,31,"sentence_DC"
"336",4112436,703.2,496.5,897,1748344588349,29,31,"sentence_DC"
"337",4112437,703.1,496.2,896,1748344588350,29,31,"sentence_DC"
"338",4112438,702.9,496.2,894,1748344588351,29,31,"sentence_DC"
"339",4112439,703,496.8,894,1748344588352,29,31,"sentence_DC"
"340",4112440,703.5,497.4,896,1748344588353,29,31,"sentence_DC"
"341",4112441,704.2,497.7,898,1748344588354,29,31,"sentence_DC"
"342",4112442,704.6,497.7,898,1748344588355,29,31,"sentence_DC"
"343",4112443,704.9,497.7,898,1748344588356,29,31,"sentence_DC"
"344",4112444,704.9,497.7,897,1748344588357,29,31,"sentence_DC"
"345",4112445,705,497.9,897,1748344588358,29,31,"sentence_DC"
"346",4112446,705.1,498,897,1748344588359,29,31,"sentence_DC"
"347",4112447,705,497.5,897,1748344588360,29,31,"sentence_DC"
"348",4112448,704.8,497,897,1748344588361,29,31,"sentence_DC"
"349",4112449,704.9,496.4,898,1748344588362,29,31,"sentence_DC"
"350",4112450,705.2,496.5,899,1748344588363,29,31,"sentence_DC"
"351",4112451,705.4,496.5,899,1748344588364,29,31,"sentence_DC"
"352",4112452,705.4,496.3,899,1748344588365,29,31,"sentence_DC"
"353",4112453,705.5,496.1,900,1748344588366,29,31,"sentence_DC"
"354",4112454,705.7,495.5,899,1748344588367,29,31,"sentence_DC"
"355",4112455,705.8,495.4,898,1748344588368,29,31,"sentence_DC"
"356",4112456,705.8,495.4,897,1748344588369,29,31,"sentence_DC"
"357",4112457,705.7,495.8,898,1748344588370,29,31,"sentence_DC"
"358",4112458,705.3,495.8,898,1748344588371,29,31,"sentence_DC"
"359",4112459,704.9,495.4,898,1748344588372,29,31,"sentence_DC"
"360",4112460,704.5,495,899,1748344588373,29,31,"sentence_DC"
"361",4112461,704.1,494.8,900,1748344588374,29,31,"sentence_DC"
"362",4112462,703.7,494.7,900,1748344588375,29,31,"sentence_DC"
"363",4112463,703.8,494.8,902,1748344588376,29,31,"sentence_DC"
"364",4112464,704.3,494.9,904,1748344588377,29,31,"sentence_DC"
"365",4112465,704.7,495,905,1748344588378,29,31,"sentence_DC"
"366",4112466,704.6,495.1,904,1748344588379,29,31,"sentence_DC"
"367",4112467,704.3,495.2,903,1748344588380,29,31,"sentence_DC"
"368",4112468,703.9,495.3,903,1748344588381,29,31,"sentence_DC"
"369",4112469,703.8,495.3,903,1748344588382,29,31,"sentence_DC"
"370",4112470,704,495.3,903,1748344588383,29,31,"sentence_DC"
"371",4112471,704.1,495.4,903,1748344588384,29,31,"sentence_DC"
"372",4112472,704,495.5,903,1748344588385,29,31,"sentence_DC"
"373",4112473,703.9,495.7,903,1748344588386,29,31,"sentence_DC"
"374",4112474,703.5,495.7,903,1748344588387,29,31,"sentence_DC"
"375",4112475,703.1,495.6,903,1748344588388,29,31,"sentence_DC"
"376",4112476,702.8,495.6,903,1748344588389,29,31,"sentence_DC"
"377",4112477,702.8,495.2,903,1748344588390,29,31,"sentence_DC"
"378",4112478,702.9,494.8,903,1748344588391,29,31,"sentence_DC"
"379",4112479,703.1,494.6,903,1748344588392,29,31,"sentence_DC"
"380",4112480,703.3,494.9,903,1748344588393,29,31,"sentence_DC"
"381",4112481,703.6,495.1,903,1748344588394,29,31,"sentence_DC"
"382",4112482,703.6,495.1,903,1748344588395,29,31,"sentence_DC"
"383",4112483,703.6,495,903,1748344588396,29,31,"sentence_DC"
"384",4112484,703.6,494.7,903,1748344588397,29,31,"sentence_DC"
"385",4112485,702.9,494.4,903,1748344588398,29,31,"sentence_DC"
"386",4112486,702.2,494.3,903,1748344588399,29,31,"sentence_DC"
"387",4112487,701.4,494.4,904,1748344588400,29,31,"sentence_DC"
"388",4112488,701.4,494.5,905,1748344588401,29,31,"sentence_DC"
"389",4112489,701.4,494.7,906,1748344588402,29,31,"sentence_DC"
"390",4112490,701.6,494.8,907,1748344588403,29,31,"sentence_DC"
"391",4112491,702,494.9,907,1748344588404,29,31,"sentence_DC"
"392",4112492,702.3,494.8,907,1748344588405,29,31,"sentence_DC"
"393",4112493,702.4,494.7,907,1748344588406,29,31,"sentence_DC"
"394",4112494,702.4,494.8,906,1748344588407,29,31,"sentence_DC"
"395",4112495,702.4,494.9,907,1748344588408,29,31,"sentence_DC"
